CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Segmen_KMeans,Segmen_Hierarchical,Segmen_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
13824,33,5,1698.94,1,1,0,Champions,Champions,At-Risk Champions,-0.22712620679597337,0.6532369520997158,0.675348311293476
13826,176,1,189.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0039617748066132,-0.9552142636712971,-1.064068725534293
13827,58,3,409.8,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.1841671134665053,0.05960546552681911,-0.45335693739967203
13828,22,1,209.49,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5187942651860693,-0.9552142636712971,-0.9847660810256583
13831,16,6,2198.45,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,0.8789251688960832,0.8800815499971867
13832,19,1,52.199999999999996,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.6230859205766931,-0.9552142636712971,-2.0778182564865486
13833,159,1,383.85,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9286126103988395,-0.9552142636712971,-0.5052151590163452
13835,25,4,834.57,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4273072773233673,0.3863044476016776,0.11090569995716593
13837,212,2,266.59000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1421167725593575,-0.36158277709840037,-0.7940173136898474
13838,6,4,674.82,1,1,0,Champions,Champions,At-Risk Champions,-1.4064729096883222,0.3863044476016776,-0.05772543892597273
13841,253,1,85.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2734810184474739,-0.9552142636712971,-1.6961194369399695
13842,59,9,3385.62,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.19670874076341505,1.4011241767997944,1.2231058632810148
13844,11,1,361.62,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-1.0042687305257638,-0.9552142636712971,-0.5525000128049401
13845,65,1,312.98,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2678300793656594,-0.9552142636712971,-0.6669615732127142
13846,25,3,865.0600000000001,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4273072773233673,0.05960546552681911,0.1393887857548628
13848,92,3,1255.0,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5237386278211207,0.05960546552681911,0.4348153658092639
13849,52,2,1537.95,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.10413950578058002,-0.36158277709840037,0.5962788087474782
13850,129,1,1595.48,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7736701939658116,-0.9552142636712971,0.6254459773068627
13851,96,3,2651.46,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.5551626080798789,0.05960546552681911,1.0289182698814325
13853,57,1,1090.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.17141108902445348,-0.9552142636712971,0.3229900101347885
13854,9,25,8109.5199999999995,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,2.8000649690066,1.91716496291974
13856,169,3,388.5,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9738512644932059,0.05960546552681911,-0.4956703084515314
13858,57,1,216.17,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.17141108902445348,-0.9552142636712971,-0.9599369558898944
13859,326,1,201.16,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4619928068665424,-0.9552142636712971,-1.0168561327210703
13860,1,5,1245.9,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.6532369520997158,0.4290364273381999
13862,18,8,2209.36,1,1,0,Champions,Champions,At-Risk Champions,-0.6613614517492411,1.2468684386726128,0.8840139168040045
13863,248,1,305.78,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2586453556679202,-0.9552142636712971,-0.6853979897264562
13865,58,4,501.56,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.1841671134665053,0.3863044476016776,-0.2931330627413783
13866,74,1,145.67000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.36322052473557237,-0.9552142636712971,-1.271863776506325
13867,31,3,1005.09,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.27236486089033946,0.05960546552681911,0.2584966852183156
13868,7,2,3192.54,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,-0.36158277709840037,1.1764534850715227
13869,123,4,3083.65,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.7384096537980341,0.3863044476016776,1.1488829395254951
13870,2,8,2770.94,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,1.2468684386726128,1.0639339058578752
13871,23,13,6403.25,1,1,0,Champions,Champions,At-Risk Champions,-0.4870358868672529,1.8937448980941993,1.729450195408911
13873,120,3,389.6,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7201342279169752,0.05960546552681911,-0.4934290550693479
13874,358,1,540.45,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.531660558029954,-0.9552142636712971,-0.23389749639561078
13875,54,5,1786.79,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.13178004565621987,0.6532369520997158,0.7153924579355554
13876,64,1,122.7,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.25643735030730064,-0.9552142636712971,-1.4072264500634455
13877,86,1,117.24,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.473972906706051,-0.9552142636712971,-1.4431026944396195
13878,55,1,1271.57,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.14522562128721084,-0.9552142636712971,0.44523139065292267
13880,21,13,3219.77,1,1,0,Champions,Champions,At-Risk Champions,-0.5519645819744484,1.8937448980941993,1.1832010732363305
13881,4,20,17159.52,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,2.487376384667096,2.512773056293573
13882,3,5,1191.13,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,0.6532369520997158,0.3933381814901725
13883,11,5,2674.48,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.6532369520997158,1.0357857428582873
13884,7,5,787.6,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,0.6532369520997158,0.06492681299401343
13885,189,2,506.8,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0568488631984492,-0.36158277709840037,-0.28488964517379983
13886,71,1,243.56,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.33275877447285523,-0.9552142636712971,-0.8655390424653289
13887,204,1,349.55,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1135502505032524,-0.9552142636712971,-0.5794032126708244
13888,120,2,595.67,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7201342279169752,-0.36158277709840037,-0.15671874601507307
13889,93,1,416.90000000000003,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.5317195515827039,-0.9552142636712971,-0.43973873139788416
13890,1,10,1883.8100000000002,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,1.5406654655354899,0.7573912655967633
13892,27,4,632.97,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.37200722237130046,0.3863044476016776,-0.10852850365236971
13893,298,1,821.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3951946930149468,-0.9552142636712971,0.09798972067242664
13894,24,3,564.62,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.45657413660453583,0.05960546552681911,-0.19919035476312416
13895,28,4,2593.07,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,0.3863044476016776,1.0112280794035007
13897,50,1,311.16,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.07543561088562381,-0.9552142636712971,-0.6715816524604878
13898,326,1,155.93,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4619928068665424,-0.9552142636712971,-1.2181285270609021
13899,16,2,388.52,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7443590504544844,-0.36158277709840037,-0.4956295019229316
13900,183,3,740.95,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0329042657894636,0.05960546552681911,0.016466420462489563
13901,72,5,2867.2,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.34305147915390505,0.6532369520997158,1.0910636943862573
13904,37,2,332.64,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.14412860809073014,-0.36158277709840037,-0.6186951643217304
13908,80,4,2369.55,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.4206495661775393,0.3863044476016776,0.9396182992810049
13911,57,9,2580.91,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.17141108902445348,1.4011241767997944,1.007493944125657
13914,12,2,626.45,0,1,0,Lost / Churned,Champions,At-Risk Champions,-0.9445401209818783,-0.36158277709840037,-0.1167441174137368
13917,50,2,272.04,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.07543561088562381,-0.36158277709840037,-0.777993741701043
13918,50,2,1212.8400000000001,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.07543561088562381,-0.36158277709840037,0.40768084025175294
13919,59,2,384.81,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.19670874076341505,-0.36158277709840037,-0.5032351968013824
13922,352,1,172.25,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5190836997772748,-0.9552142636712971,-1.1395015277025937
13923,54,1,351.13,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.13178004565621987,-0.9552142636712971,-0.5758292625332174
13924,2,6,1838.8500000000001,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,0.8789251688960832,0.7382041794720553
13925,93,4,678.25,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5317195515827039,0.3863044476016776,-0.05370214668282096
13926,23,1,223.85000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.4870358868672529,-0.9552142636712971,-0.9323177447309435
13927,75,1,348.99,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.37310423556778083,-0.9552142636712971,-0.5806737968528426
13928,11,4,464.57,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.3863044476016776,-0.35389202973033695
13929,169,2,842.65,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9738512644932059,-0.36158277709840037,0.11855383199857113
13930,58,2,337.34,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.1841671134665053,-0.36158277709840037,-0.6075779275472493
13931,96,2,1237.53,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5551626080798789,-0.36158277709840037,0.42368371596077165
13932,295,1,307.4,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3876698300033006,-0.9552142636712971,-0.6812123477904195
13933,109,2,608.7900000000001,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6490128893147309,-0.36158277709840037,-0.13943307308359829
13934,264,1,922.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.305116977069759,-0.9552142636712971,0.19007919552906358
13936,180,1,376.58,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0206375359937399,-0.9552142636712971,-0.5203715520913278
13937,169,1,158.85,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9738512644932059,-0.9552142636712971,-1.203476906585054
13938,35,1,71.66,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.18447406918565573,-0.9552142636712971,-1.830075747595564
13939,23,3,568.55,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.05960546552681911,-0.19368758118690263
13940,17,4,839.14,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7017069128441668,0.3863044476016776,0.1152404761376324
13941,22,5,5112.96,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5187942651860693,0.6532369520997158,1.5506462109213706
13946,79,3,561.5699999999999,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4113797667403285,0.05960546552681911,-0.203487370204273
13947,65,1,90.6,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.2678300793656594,-0.9552142636712971,-1.645984863858336
13948,361,1,102.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5378703796522508,-0.9552142636712971,-1.5527651372495304
13949,3,6,2427.32,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,0.8789251688960832,0.9587534825366975
13950,11,4,745.06,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.3863044476016776,0.020856630913905036
13951,176,3,674.45,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0039617748066132,0.05960546552681911,-0.05816065794208233
13952,218,2,3251.071,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1628461404940136,-0.36158277709840037,1.1908873305910002
13953,7,7,3515.68,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,1.0744251947249353,1.2530551620548822
13954,2,2,439.92,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,-0.36158277709840037,-0.39712442015220417
13955,154,2,322.96,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9049214377701915,-0.36158277709840037,-0.6420939428507919
13956,5,5,1019.27,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.6532369520997158,0.2696195070040155
13959,79,3,594.04,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4113797667403285,0.05960546552681911,-0.15889277612368202
13960,21,2,230.22,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.5519645819744484,-0.36158277709840037,-0.9101161365969206
13962,22,2,169.55,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.5187942651860693,-0.36158277709840037,-1.1519844159753085
13963,308,4,664.54,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.419743263956323,0.3863044476016776,-0.06990704437888633
13967,146,1,80.7,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.8653779211463577,-0.9552142636712971,-1.7368836309952946
13969,7,18,9024.17,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,2.3408466559766334,2.002085858067262
13971,19,8,2758.26,1,1,0,Champions,Champions,At-Risk Champions,-0.6230859205766931,1.2468684386726128,1.0602901529810589
13972,71,2,190.25,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.33275877447285523,-0.36158277709840037,-1.0609460199544647
13973,287,1,264.7,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3672244617898772,-0.9552142636712971,-0.7996504264561644
13974,49,1,413.59000000000003,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.06065870705397517,-0.9552142636712971,-0.44605847588607955
13975,31,6,2461.2400000000002,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.27236486089033946,0.8789251688960832,0.9697778194994586
13976,207,1,357.98,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1243912536521652,-0.9552142636712971,-0.5605178421003109
13978,15,2,196.79000000000002,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7895977045488505,-0.36158277709840037,-1.0342237916771253
13979,73,1,869.87,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.35320414268627925,-0.9552142636712971,0.14379040156608455
13980,60,1,200.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.20904305891646366,-0.9552142636712971,-1.020876087230933
13982,39,4,1871.81,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.10585307691818215,0.3863044476016776,0.7523153063506597
13983,30,12,2603.43,1,1,0,Champions,Champions,At-Risk Champions,-0.2960560335189878,1.7852452398084835,1.0143956809395884
13984,27,5,920.51,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.37200722237130046,0.6532369520997158,0.18870913127311026
13985,4,15,7060.13,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,2.0892449239230517,1.8070499862549
13986,17,1,320.46,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.7017069128441668,-0.9552142636712971,-0.648250643310903
13988,20,6,4147.96,1,1,0,Champions,Champions,At-Risk Champions,-0.5866782483482139,0.8789251688960832,1.38445568315806
13989,66,2,1266.08,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.27905148268373375,-0.36158277709840037,0.4417954360667609
13990,213,1,311.3,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1456119042818538,-0.9552142636712971,-0.6712253066304156
13991,12,6,852.88,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,0.8789251688960832,0.12813264502107696
13992,30,1,76.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-1.7757557983383605
13993,43,9,3466.36,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.034731738315937795,1.4011241767997944,1.2418305372752076
13994,4,6,2274.14,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.8789251688960832,0.9069705683610906
13995,15,5,1393.69,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,0.6532369520997158,0.5180552088607716
13999,10,12,3901.81,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,1.7852452398084835,1.3358494359294424
14000,211,1,635.66,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1386051930976016,-0.9552142636712971,-0.10516352675614317
14001,46,3,2043.0800000000002,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.014486707924192927,0.05960546552681911,0.8218601924519009
14002,134,2,529.73,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8018323761266101,-0.36158277709840037,-0.24978990851720115
14004,43,7,4582.64,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.034731738315937795,1.0744251947249353,1.4636389519446722
14005,10,5,2874.72,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,0.6532369520997158,1.0931446267712033
14006,116,3,962.19,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6950492016983384,0.05960546552681911,0.22386554427433564
14009,198,2,695.61,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.0913839892534942,-0.36158277709840037,-0.03364603277338517
14012,278,1,328.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3435332891612286,-0.9552142636712971,-0.6278950553816307
14013,110,3,473.02,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6557659603678762,0.05960546552681911,-0.3395972227776504
14014,77,1,505.18,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.3924873840167408,-0.9552142636712971,-0.2874290635498807
14015,53,1,917.34,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.11808774849594178,-0.9552142636712971,0.18597055060759332
14016,162,4,4341.21,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.9424744813034064,0.3863044476016776,1.4206362386223825
14019,47,3,1421.61,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.03019695679125805,0.05960546552681911,0.5338075388028959
14020,17,2,642.8,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7017069128441668,-0.36158277709840037,-0.09630044083096231
14021,155,3,631.9,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9097202276752518,0.05960546552681911,-0.10987095974983754
14022,225,1,440.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1863243234655771,-0.9552142636712971,-0.396980238811539
14023,7,2,584.07,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,-0.36158277709840037,-0.17232139238603403
